OTU_ID	taxonomy
ASV_2270	;NA;NA
ASV_2272	;Gaeumannomyces;NA
ASV_2273	;Clonostachys;phyllophila
ASV_2274	;Rhizophagus;NA
ASV_2278	;NA;NA
ASV_2279	;NA;NA
ASV_2281	;NA;NA
ASV_2282	;NA;NA
ASV_2283	;Nigrospora;bambusae
ASV_2288	;NA;NA
ASV_2290	;Mortierella;NA
ASV_2293	;NA;NA
ASV_2295	;Fusarium;algeriense
ASV_2296	;Glomus;NA
ASV_2297	;Metarhizium;rileyi
ASV_2298	;Acrocalymma;NA
ASV_2301	;Trichobolus;zukalii
ASV_2302	;Dactylaria;mitrata
ASV_2303	;Endogone;NA
ASV_2311	;Monocillium;griseo-ochraceum
ASV_2312	;Glomus;NA
ASV_2314	;Glomus;macrocarpum
ASV_2315	;Funneliformis;mosseae
ASV_2317	;Alternaria;NA
ASV_2320	;Funneliformis;mosseae
ASV_2321	;Phialocephala;humicola
ASV_2322	;Macrocystidia;cucumis
ASV_2323	;Coniella;fragariae
ASV_2325	;NA;NA
ASV_2326	;Thanatephorus;cucumeris
ASV_2328	;NA;NA
ASV_2330	;Lectera;longa
ASV_2331	;Paraglomus;NA
ASV_2333	;NA;NA
ASV_2334	;Ilyonectria;robusta
ASV_2335	;Karstenia;macer
ASV_2336	;Hyphoderma;obtusiforme
ASV_2337	;NA;NA
ASV_2340	;Ramicandelaber;NA
ASV_2341	;Herpotrichia;australis
ASV_2342	;Podospora;decidua
ASV_2343	;NA;NA
ASV_2348	;Septoglomus;NA
ASV_2349	;Glomus;aggregatum
ASV_2350	;Chrysozyma;griseoflava
ASV_2354	;Crocicreas;NA
ASV_2355	;Mortierella;beljakovae
ASV_2356	;Filobasidium;stepposum
ASV_2357	;Cyphellophora;fusarioides
ASV_2359	;NA;NA
ASV_2360	;NA;NA
ASV_2362	;Funneliformis;mosseae
ASV_2363	;NA;NA
ASV_2371	;Flagelloscypha;NA
ASV_2373	;NA;NA
ASV_2374	;Apodus;deciduus
ASV_2375	;NA;NA
ASV_2376	;Diversispora;NA
ASV_2378	;NA;NA
ASV_2381	;NA;NA
ASV_2382	;Glomus;macrocarpum
ASV_2383	;Glomus;macrocarpum
ASV_2384	;NA;NA
ASV_2387	;Phaeosphaeria;NA
ASV_2392	;NA;NA
ASV_2395	;Phaeosphaeria;NA
ASV_2396	;Funneliformis;mosseae
ASV_2397	;Dictyosporella;NA
ASV_2398	;NA;NA
ASV_2400	;Ganoderma;NA
ASV_2405	;Claroideoglomus;claroideum
ASV_2409	;Leucosporidium;golubevii
ASV_2410	;NA;NA
ASV_2412	;Paramyrothecium;viridisporum
ASV_2413	;Arnium;NA
ASV_2416	;Mortierella;elongata
ASV_2418	;Murispora;cicognanii
ASV_2419	;NA;NA
ASV_2421	;Glomus;macrocarpum
ASV_2422	;Conidiobolus;coronatus
ASV_2424	;NA;NA
ASV_2428	;Psathyrella;bipellis
ASV_2429	;Neodevriesia;poagena
ASV_2431	;NA;NA
ASV_2432	;NA;NA
ASV_2435	;NA;NA
ASV_2438	;Veronaea;japonica
ASV_2439	;NA;NA
ASV_2441	;NA;NA
ASV_2442	;Oliveonia;pauxilla
ASV_2448	;Claroideoglomus;claroideum
ASV_2450	;NA;NA
ASV_2451	;NA;NA
ASV_2452	;NA;NA
ASV_2453	;NA;NA
ASV_2454	;NA;NA
ASV_2456	;Chrysosporium;pseudomerdarium
ASV_2457	;Didymella;NA
ASV_2458	;Scytalidium;aurantiacum
ASV_2460	;Mortierella;NA
ASV_2461	;Endogone;NA
ASV_2462	;Thelebolus;spongiae
ASV_2463	;NA;NA
ASV_2465	;NA;NA
ASV_2466	;Claroideoglomus;NA
ASV_2467	;Iodophanus;NA
ASV_2470	;Acaulospora;spinosa
ASV_2471	;Dictyosporium;heptasporum
ASV_2472	;Monocillium;NA
ASV_2473	;NA;NA
ASV_2475	;NA;NA
ASV_2480	;Iodophanus;NA
ASV_2483	;Glomus;compressum
ASV_2484	;NA;NA
ASV_2490	;Glomus;NA
ASV_2492	;Operculomyces;laminatus
ASV_2494	;Crocicreas;NA
ASV_2495	;NA;NA
ASV_2497	;Basidiobolus;magnus
ASV_2500	;Pyrenochaeta;NA
ASV_2501	;NA;NA
ASV_2505	;Arthrobotrys;conoides
ASV_2506	;Mortierella;minutissima
ASV_2507	;Mortierella;alpina
ASV_2512	;Operculomyces;laminatus
ASV_2513	;Funneliformis;mosseae
ASV_2514	;Schizothecium;NA
ASV_2519	;Phaeosphaeria;tofieldiae
ASV_2526	;Articulospora;proliferata
ASV_2532	;Podospora;multipilosa
ASV_2533	;Karstenia;macer
ASV_2534	;Trechispora;NA
ASV_2539	;Sarocladium;NA
ASV_2542	;Keissleriella;taminensis
ASV_2543	;Paramyrothecium;NA
ASV_2545	;Sigarispora;arundinis
ASV_2548	;Epicoccum;NA
ASV_2549	;Phialemonium;inflatum
ASV_2551	;NA;NA
ASV_2555	;Apiosordaria;stercoraria
ASV_2558	;NA;NA
ASV_2559	;NA;NA
ASV_2564	;Preussia;NA
ASV_2565	;NA;NA
ASV_2566	;Talaromyces;sayulitensis
ASV_2567	;NA;NA
ASV_2568	;Glomus;indicum
ASV_2571	;Septoglomus;viscosum
ASV_2575	;Marasmius;NA
ASV_2581	;Metarhizium;anisopliae
ASV_2583	;Glomus;compressum
ASV_2584	;NA;NA
ASV_2585	;Myxarium;NA
ASV_2586	;Plenodomus;biglobosus
ASV_2588	;NA;NA
ASV_2591	;Papiliotrema;NA
ASV_2593	;Articulospora;NA
ASV_2594	;NA;NA
ASV_2602	;NA;NA
ASV_2603	;Lycoperdon;pratense
ASV_2604	;NA;NA
ASV_2605	;NA;NA
ASV_2610	;Gongronella;butleri
ASV_2611	;Glomus;macrocarpum
ASV_2616	;Rhizophagus;irregularis
ASV_2617	;Glomus;compressum
ASV_2619	;Metarhizium;marquandii
ASV_2620	;NA;NA
ASV_2621	;Cistella;NA
ASV_2624	;NA;NA
ASV_2625	;NA;NA
ASV_2626	;Thanatephorus;cucumeris
ASV_2629	;Vishniacozyma;victoriae
ASV_2630	;Claroideoglomus;NA
ASV_2631	;NA;NA
ASV_2632	;Funneliformis;mosseae
ASV_2634	;Mortierella;hyalina
ASV_2637	;NA;NA
ASV_2639	;Scytalidium;NA
ASV_2641	;NA;NA
ASV_2642	;Mortierella;hyalina
ASV_2643	;NA;NA
ASV_2647	;Arthrocladium;fulminans
ASV_2648	;Neofitzroyomyces;nerii
ASV_2649	;Kockovaella;litseae
ASV_2650	;Glomus;macrocarpum
ASV_2651	;Corymbiglomus;corymbiforme
ASV_2654	;Mortierella;NA
ASV_2656	;NA;NA
ASV_2657	;Endogone;NA
ASV_2658	;Agaricus;NA
ASV_2660	;Coniochaeta;NA
ASV_2661	;Olpidium;brassicae
ASV_2662	;NA;NA
ASV_2663	;Funneliformis;mosseae
ASV_2664	;Coprinopsis;friesii
ASV_2665	;Endogone;NA
ASV_2671	;Glomus;macrocarpum
ASV_2672	;Endogone;NA
ASV_2678	;Thanatephorus;cucumeris
ASV_2679	;Colletotrichum;NA
ASV_2682	;NA;NA
ASV_2686	;NA;NA
ASV_2688	;Stenocarpella;maydis
ASV_2689	;NA;NA
ASV_2690	;Talaromyces;rugulosus
ASV_2693	;Neosetophoma;samararum
ASV_2697	;NA;NA
ASV_2702	;NA;NA
ASV_2703	;Scytalidium;NA
ASV_2706	;Metacordyceps;chlamydosporia
ASV_2709	;Thanatephorus;cucumeris
ASV_2710	;Sporidesmiella;NA
ASV_2713	;Daldinia;NA
ASV_2715	;NA;NA
ASV_2716	;Paraglomus;NA
ASV_2717	;Trichoderma;NA
ASV_2718	;NA;NA
ASV_2725	;NA;NA
ASV_2726	;Kamienskia;perpusilla
ASV_2727	;Glomus;macrocarpum
ASV_2728	;Keissleriella;quadriseptata
ASV_2729	;NA;NA
ASV_2730	;NA;NA
ASV_2733	;Glomus;indicum
ASV_2734	;NA;NA
ASV_2737	;Capronia;semi-immersa
ASV_2739	;NA;NA
ASV_2746	;NA;NA
ASV_2748	;Dictyosporium;heptasporum
ASV_2750	;Hymenoscyphus;NA
ASV_2752	;Pluteus;NA
ASV_2755	;Mortierella;NA
ASV_2758	;NA;NA
ASV_2762	;Glomus;macrocarpum
ASV_2764	;Sonoraphlyctis;ranzonii
ASV_2765	;Dactylaria;mitrata
ASV_2766	;Paraglomus;NA
ASV_2768	;NA;NA
ASV_2771	;NA;NA
ASV_2772	;NA;NA
ASV_2779	;NA;NA
ASV_2780	;Orbilia;NA
ASV_2781	;NA;NA
ASV_2782	;Aureobasidium;pullulans
ASV_2790	;Conidiobolus;coronatus
ASV_2791	;Glomus;macrocarpum
ASV_2792	;NA;NA
ASV_2794	;Pseudogymnoascus;pannorum
ASV_2795	;NA;NA
ASV_2797	;Funneliformis;mosseae
ASV_2798	;NA;NA
ASV_2799	;NA;NA
ASV_2800	;Endogone;NA
ASV_2801	;Mortierella;NA
ASV_2817	;Funneliformis;mosseae
ASV_2819	;Colletotrichum;NA
ASV_2828	;Funneliformis;mosseae
ASV_2832	;NA;NA
ASV_2836	;NA;NA
ASV_2837	;Endogone;NA
ASV_2841	;NA;NA
ASV_2851	;Pseudaleuria;NA
ASV_2853	;NA;NA
ASV_2856	;Bulleromyces;albus
ASV_2857	;NA;NA
ASV_2862	;Podospora;NA
ASV_2863	;NA;NA
ASV_2864	;Mycocalicium;victoriae
ASV_2867	;Glomus;indicum
ASV_2870	;Fusarium;armeniacum
ASV_2871	;Endogone;NA
ASV_2872	;Papiliotrema;nemorosus
ASV_2875	;NA;NA
ASV_2876	;NA;NA
ASV_2878	;Septoglomus;constrictum
ASV_2881	;Ramicandelaber;NA
ASV_2886	;NA;NA
ASV_2889	;NA;NA
ASV_2891	;Glomus;aggregatum
ASV_2892	;Glomus;indicum
ASV_2893	;NA;NA
ASV_2894	;NA;NA
ASV_2895	;Rhizophagus;irregularis
ASV_2897	;NA;NA
ASV_2899	;Cercospora;sojina
ASV_2903	;Glomus;tetrastratosum
ASV_2908	;Vishniacozyma;dimennae
ASV_2911	;NA;NA
ASV_2912	;Hannaella;coprosmae
ASV_2913	;Leptosphaeria;NA
ASV_2914	;NA;NA
ASV_2921	;Phaeosphaeria;NA
ASV_2927	;Rhizophagus;NA
ASV_2928	;Mortierella;NA
ASV_2929	;Chaetomium;angustispirale
ASV_2930	;NA;NA
ASV_2945	;NA;NA
ASV_2947	;Powellomyces;NA
ASV_2948	;Kochiomyces;dichotomus
ASV_2949	;NA;NA
ASV_2950	;Dictyosporella;NA
ASV_2951	;Chalara;heteroderae
ASV_2958	;Rhizophagus;irregularis
ASV_2961	;NA;NA
ASV_2962	;Trichopezizella;NA
ASV_2963	;Rhizophagus;irregularis
ASV_2964	;Endogone;NA
ASV_2965	;Tetracladium;NA
ASV_2966	;Endogone;NA
ASV_2969	;Pseudoophiobolus;galii
ASV_2973	;Septoglomus;viscosum
ASV_2977	;NA;NA
ASV_2979	;Acaulospora;NA
ASV_2983	;NA;NA
ASV_2984	;Glomus;compressum
ASV_2985	;Funneliformis;mosseae
ASV_2986	;Ramicandelaber;NA
ASV_2990	;Tetracladium;apiense
ASV_2992	;NA;NA
ASV_2995	;Tilletia;puccinelliae
ASV_2999	;Mrakiella;aquatica
ASV_3001	;Rhizophagus;NA
ASV_3002	;NA;NA
ASV_3004	;NA;NA
ASV_3010	;NA;NA
ASV_3012	;Minimelanolocus;obscurus
ASV_3016	;Entoloma;NA
ASV_3018	;Torula;NA
ASV_3019	;Mortierella;NA
ASV_3021	;Dactylaria;mitrata
ASV_3029	;Phallus;rugulosus
ASV_3030	;Chalara;heteroderae
ASV_3031	;NA;NA
ASV_3032	;NA;NA
ASV_3033	;NA;NA
ASV_3034	;NA;NA
ASV_3035	;Paraglomus;NA
ASV_3036	;Trechispora;NA
ASV_3039	;Kockovaella;litseae
ASV_3043	;Endogone;NA
ASV_3045	;Diversispora;NA
ASV_3048	;NA;NA
ASV_3050	;Funneliformis;mosseae
ASV_3051	;Endogone;NA
ASV_3052	;NA;NA
ASV_3053	;NA;NA
ASV_3054	;Claroideoglomus;NA
ASV_3057	;Paraphoma;chrysanthemicola
ASV_3058	;Glomus;macrocarpum
ASV_3063	;Kamienskia;NA
ASV_3064	;NA;NA
ASV_3067	;NA;NA
ASV_3072	;Holtermanniella;takashimae
ASV_3079	;NA;NA
ASV_3080	;Cladosporium;NA
ASV_3081	;Glomus;macrocarpum
ASV_3083	;Corticifraga;peltigerae
ASV_3084	;NA;NA
ASV_3088	;NA;NA
ASV_3090	;NA;NA
ASV_3091	;Mrakia;frigida
ASV_3093	;Trichoderma;NA
ASV_3100	;Capnobotryella;NA
ASV_3103	;Apodus;deciduus
ASV_3107	;Aureobasidium;leucospermi
ASV_3110	;Endogone;NA
ASV_3111	;Glomus;indicum
ASV_3121	;NA;NA
ASV_3122	;Kamienskia;divaricata
ASV_3123	;Dioszegia;hungarica
ASV_3124	;Conidiobolus;coronatus
ASV_3127	;Claroideoglomus;NA
ASV_3128	;NA;NA
ASV_3130	;Conidiobolus;coronatus
ASV_3132	;NA;NA
ASV_3138	;Septoglomus;viscosum
ASV_3139	;Claroideoglomus;NA
ASV_3147	;NA;NA
ASV_3148	;Myrmecridium;schulzeri
ASV_3149	;NA;NA
ASV_3150	;Glomus;indicum
ASV_3151	;Parastagonospora;phoenicicola
ASV_3152	;NA;NA
ASV_3162	;Syncephalis;plumigaleata
ASV_3169	;Mortierella;alpina
ASV_3170	;NA;NA
ASV_3172	;NA;NA
ASV_3173	;Rhizophagus;irregularis
ASV_3174	;NA;NA
ASV_3175	;Leohumicola;NA
ASV_3176	;Entoloma;NA
ASV_3179	;Septoglomus;viscosum
ASV_3180	;NA;NA
ASV_3186	;Papiliotrema;frias
ASV_3188	;Phialemoniopsis;NA
ASV_3193	;Neodevriesia;NA
ASV_3195	;Glomus;compressum
ASV_3196	;Powellomyces;NA
ASV_3205	;NA;NA
ASV_3206	;Paraglomus;NA
ASV_3207	;Keissleriella;taminensis
ASV_3209	;Thanatephorus;cucumeris
ASV_3210	;Claroideoglomus;NA
ASV_3212	;NA;NA
ASV_3213	;NA;NA
ASV_3214	;Rhizophlyctis;NA
ASV_3220	;Flagelloscypha;NA
ASV_3222	;Setophoma;terrestris
ASV_3225	;NA;NA
ASV_3227	;NA;NA
ASV_3230	;NA;NA
ASV_3231	;Septoglomus;NA
ASV_3232	;Lachnum;NA
ASV_3237	;Trichocladium;pyriforme
ASV_3238	;Claroideoglomus;NA
ASV_3239	;Herpotrichia;australis
ASV_3240	;NA;NA
ASV_3245	;NA;NA
ASV_3253	;Filobasidium;NA
ASV_3260	;Glomus;compressum
ASV_3262	;NA;NA
ASV_3263	;Fusariella;NA
ASV_3264	;Claroideoglomus;NA
ASV_3265	;Claudopus;NA
ASV_3270	;Ramicandelaber;NA
ASV_3274	;Flagelloscypha;minutissima
ASV_3277	;Agaricus;NA
ASV_3279	;NA;NA
ASV_3283	;Slopeiomyces;cylindrosporus
ASV_3284	;Ramicandelaber;NA
ASV_3285	;Pyrenochaeta;NA
ASV_3286	;NA;NA
ASV_3287	;Sporidesmiella;NA
ASV_3288	;Cyphellophora;NA
ASV_3290	;NA;NA
ASV_3291	;NA;NA
ASV_3292	;Glomus;NA
ASV_3293	;Scytalidium;NA
ASV_3296	;Lasionectria;oenanthicola
ASV_3300	;NA;NA
ASV_3302	;Endogone;NA
ASV_3306	;Glomus;tetrastratosum
ASV_3307	;Vermispora;NA
ASV_3309	;NA;NA
ASV_3310	;Funneliformis;mosseae
ASV_3311	;Myrothecium;NA
ASV_3312	;Absidia;NA
ASV_3322	;NA;NA
ASV_3324	;Rhizophagus;NA
ASV_3325	;Schizothecium;curvuloides
ASV_3335	;NA;NA
ASV_3337	;Scutellospora;alterata
ASV_3341	;Coniochaeta;NA
ASV_3347	;NA;NA
ASV_3353	;Metarhizium;carneum
ASV_3355	;NA;NA
ASV_3363	;Clitopilus;NA
ASV_3364	;Endogone;NA
ASV_3365	;Podospora;intestinacea
ASV_3370	;Coniochaeta;NA
ASV_3374	;NA;NA
ASV_3376	;NA;NA
ASV_3381	;Sporisorium;graminicola
ASV_3382	;Udeniomyces;pyricola
ASV_3384	;NA;NA
ASV_3385	;NA;NA
ASV_3388	;Didymella;NA
ASV_3389	;NA;NA
ASV_3390	;NA;NA
ASV_3391	;Mortierella;NA
ASV_3392	;NA;NA
ASV_3400	;Mrakia;NA
ASV_3406	;Endogone;NA
ASV_3409	;Conidiobolus;coronatus
ASV_3413	;Phaeophyscia;NA
ASV_3414	;Psathyrella;NA
ASV_3415	;Glomus;macrocarpum
ASV_3416	;Trechispora;NA
ASV_3419	;Glomus;indicum
ASV_3420	;Ceratobasidium;NA
ASV_3422	;Minimedusa;polyspora
ASV_3426	;Lasionectria;oenanthicola
ASV_3438	;NA;NA
ASV_3439	;NA;NA
ASV_3444	;NA;NA
ASV_3448	;Entoloma;NA
ASV_3449	;Xenasmatella;christiansenii
ASV_3455	;NA;NA
ASV_3456	;Cadophora;luteo-olivacea
ASV_3457	;Plenodomus;NA
ASV_3458	;Plenodomus;NA
ASV_3459	;Apseudocercosporella;trigonotidis
ASV_3467	;Orbilia;NA
ASV_3470	;Endophragmiella;constricta
ASV_3477	;Preussia;flanaganii
ASV_3478	;Urocystis;tritici
ASV_3482	;NA;NA
ASV_3483	;Sporidesmium;NA
ASV_3484	;Phaeococcomyces;NA
ASV_3486	;Olpidium;brassicae
ASV_3487	;Ramicandelaber;NA
ASV_3491	;NA;NA
ASV_3492	;Ramicandelaber;NA
ASV_3502	;Coniochaeta;canina
ASV_3506	;Ramicandelaber;NA
ASV_3516	;Paraglomus;NA
ASV_3517	;NA;NA
ASV_3520	;Herpotrichia;australis
ASV_3524	;NA;NA
ASV_3525	;Hannaella;oryzae
ASV_3536	;Endogone;NA
ASV_3537	;NA;NA
ASV_3540	;NA;NA
ASV_3541	;Solicoccozyma;NA
ASV_3542	;Hirsutella;NA
ASV_3545	;NA;NA
ASV_3547	;Gongronella;butleri
ASV_3553	;Clitopilus;NA
ASV_3563	;Keissleriella;taminensis
ASV_3572	;Rhizophagus;irregularis
ASV_3578	;NA;NA
ASV_3580	;NA;NA
ASV_3581	;NA;NA
ASV_3582	;Clarireedia;bennettii
ASV_3588	;Arachnomyces;gracilis
ASV_3598	;NA;NA
ASV_3607	;Herpotrichia;australis
ASV_3616	;Leptosphaeria;NA
ASV_3620	;Herpotrichia;australis
ASV_3621	;Claroideoglomus;claroideum
ASV_3622	;NA;NA
ASV_3625	;NA;NA
ASV_3627	;Bipolaris;cynodontis
ASV_3635	;NA;NA
ASV_3640	;Irpex;lacteus
ASV_3643	;NA;NA
ASV_3644	;Idriella;NA
ASV_3645	;Ustilago;nunavutica
ASV_3646	;Vermispora;fusarina
ASV_3647	;NA;NA
ASV_3652	;NA;NA
ASV_3653	;Diversispora;NA
ASV_3654	;NA;NA
ASV_3656	;Endogone;NA
ASV_3658	;Paraglomus;NA
ASV_3659	;NA;NA
ASV_3660	;Exophiala;NA
ASV_3663	;Tausonia;pullulans
ASV_3665	;Glomus;macrocarpum
ASV_3666	;Olpidium;brassicae
ASV_3667	;Endogone;NA
ASV_3670	;NA;NA
ASV_3671	;Acaulospora;spinosa
ASV_3672	;Udeniozyma;NA
ASV_3673	;NA;NA
ASV_3674	;Coprinellus;NA
ASV_3680	;NA;NA
ASV_3681	;Pseudocoleophoma;polygonicola
ASV_3684	;Glomus;NA
ASV_3685	;Claroideoglomus;claroideum
ASV_3686	;Cirrenalia;iberica
ASV_3688	;NA;NA
ASV_3689	;Claroideoglomus;claroideum
ASV_3700	;Humicola;grisea
ASV_3701	;Penicillium;decumbens
ASV_3702	;Solicoccozyma;NA
ASV_3710	;NA;NA
ASV_3714	;Neohelicomyces;hyalosporus
ASV_3716	;NA;NA
ASV_3717	;NA;NA
ASV_3731	;NA;NA
ASV_3732	;Funneliformis;mosseae
ASV_3733	;Septoglomus;viscosum
ASV_3740	;Periconia;NA
ASV_3747	;NA;NA
ASV_3751	;Endogone;NA
ASV_3752	;Ochroconis;NA
ASV_3755	;Papiliotrema;NA
ASV_3761	;NA;NA
ASV_3768	;Limonomyces;NA
ASV_3770	;Ascochyta;NA
ASV_3771	;NA;NA
ASV_3784	;Glomus;macrocarpum
ASV_3785	;Ganoderma;NA
ASV_3786	;Leucosporidium;golubevii
ASV_3788	;Pyrenochaeta;NA
ASV_3789	;NA;NA
ASV_3790	;NA;NA
ASV_3791	;NA;NA
ASV_3793	;Glomus;tetrastratosum
ASV_3800	;Arachnomyces;gracilis
ASV_3804	;Kochiomyces;dichotomus
ASV_3808	;Chaetosphaeria;NA
ASV_3809	;Sakaguchia;NA
ASV_3818	;Xylaria;NA
ASV_3826	;Ganoderma;NA
ASV_3827	;NA;NA
ASV_3831	;Paraglomus;NA
ASV_3832	;Aquapeziza;globispora
ASV_3833	;NA;NA
ASV_3834	;Kamienskia;perpusilla
ASV_3835	;NA;NA
ASV_3836	;NA;NA
ASV_3849	;Mortierella;NA
ASV_3850	;Mortierella;alpina
ASV_3851	;Mortierella;NA
ASV_3852	;NA;NA
ASV_3853	;Ceratobasidium;NA
ASV_3854	;Schizothecium;glutinans
ASV_3855	;Cyphellophora;NA
ASV_3856	;Poaceascoma;helicoides
ASV_3858	;NA;NA
ASV_3859	;NA;NA
ASV_3863	;NA;NA
ASV_3865	;Powellomyces;NA
ASV_3866	;NA;NA
ASV_3868	;NA;NA
ASV_3869	;Septoglomus;NA
ASV_3870	;Ustilago;maydis
ASV_3872	;Solicoccozyma;NA
ASV_3873	;Conocybe;mesospora
ASV_3874	;NA;NA
ASV_3875	;NA;NA
ASV_3881	;NA;NA
ASV_3882	;Deconica;NA
ASV_3884	;Setophoma;terrestris
ASV_3885	;Pleurophragmium;NA
ASV_3888	;Gibberella;NA
ASV_3906	;NA;NA
ASV_3909	;Glomus;macrocarpum
ASV_3913	;Coniochaeta;NA
ASV_3916	;NA;NA
ASV_3918	;NA;NA
ASV_3921	;NA;NA
ASV_3925	;Herpotrichia;australis
ASV_3927	;Podospora;glutinoides
ASV_3931	;NA;NA
ASV_3932	;Kondoa;sorbi
ASV_3943	;Scutellinia;heterosculpturata
ASV_3958	;Bolbitius;titubans
ASV_3962	;Symmetrospora;symmetrica
ASV_3965	;Pulvinula;NA
ASV_3967	;NA;NA
ASV_3969	;NA;NA
ASV_3970	;Endogone;NA
ASV_3984	;NA;NA
ASV_3993	;Fusicolla;acetilerea
ASV_4004	;NA;NA
ASV_4006	;Entoloma;NA
ASV_4007	;NA;NA
ASV_4009	;Waitea;circinata
ASV_4012	;NA;NA
ASV_4013	;Iodophanus;NA
ASV_4014	;NA;NA
ASV_4033	;NA;NA
ASV_4040	;Occultifur;NA
ASV_4041	;Calyptella;capula
ASV_4045	;Allophaeosphaeria;cytisi
ASV_4046	;NA;NA
ASV_4047	;NA;NA
ASV_4048	;Sakaguchia;NA
ASV_4049	;NA;NA
ASV_4051	;Paraphoma;chrysanthemicola
ASV_4052	;Plenodomus;lindquistii
ASV_4063	;Ustilago;maydis
ASV_4066	;Septoglomus;viscosum
ASV_4067	;Glomus;macrocarpum
ASV_4068	;Fusarium;solani
ASV_4069	;Agrocybe;praecox
ASV_4070	;Rhizophlyctis;rosea
ASV_4071	;Flagelloscypha;minutissima
ASV_4078	;Coprinellus;NA
ASV_4086	;Plectosphaerella;niemeijerarum
ASV_4087	;NA;NA
ASV_4100	;Glomus;aggregatum
ASV_4101	;Paraglomus;NA
ASV_4102	;Akenomyces;costatus
ASV_4103	;Paraglomus;NA
ASV_4104	;Crocicreas;NA
ASV_4105	;NA;NA
ASV_4107	;Acaulospora;spinosa
ASV_4113	;Ustilago;maydis
ASV_4114	;Clohesyomyces;NA
ASV_4116	;Hirsutella;minnesotensis
ASV_4131	;Phaeococcomyces;NA
ASV_4132	;Genolevuria;armeniaca
ASV_4143	;Plenodomus;NA
ASV_4144	;Tomentella;ellisii
ASV_4145	;NA;NA
ASV_4146	;Mariannaea;fusiformis
ASV_4148	;Vishniacozyma;dimennae
ASV_4153	;NA;NA
ASV_4157	;Agaricus;NA
ASV_4158	;NA;NA
ASV_4159	;Phallus;hadriani
ASV_4160	;NA;NA
ASV_4168	;NA;NA
ASV_4174	;Mariannaea;fusiformis
ASV_4180	;NA;NA
ASV_4181	;Glomus;NA
ASV_4182	;NA;NA
ASV_4184	;NA;NA
ASV_4185	;Pseudogymnoascus;pannorum
ASV_4186	;Diversispora;NA
ASV_4188	;NA;NA
ASV_4189	;Funneliformis;mosseae
ASV_4193	;Exophiala;moniliae
ASV_4202	;Ustilago;nunavutica
ASV_4204	;Kamienskia;divaricata
ASV_4205	;NA;NA
ASV_4206	;Ganoderma;NA
ASV_4207	;NA;NA
ASV_4214	;Iodophanus;carneus
ASV_4215	;Knufia;tsunedae
ASV_4216	;NA;NA
ASV_4227	;Phaeosphaeria;NA
ASV_4236	;NA;NA
ASV_4237	;NA;NA
ASV_4238	;Scytalidium;aurantiacum
ASV_4239	;Operculomyces;laminatus
ASV_4242	;Conocybe;NA
ASV_4244	;NA;NA
ASV_4245	;Paraglomus;NA
ASV_4249	;Cladophialophora;chaetospira
ASV_4250	;Mortierella;hyalina
ASV_4251	;Kamienskia;divaricata
ASV_4252	;Mortierella;ambigua
ASV_4253	;NA;NA
ASV_4263	;NA;NA
ASV_4264	;Conocybe;zeylanica
ASV_4265	;Entomophthora;destruens
ASV_4268	;NA;NA
ASV_4277	;Sakaguchia;NA
ASV_4279	;Colacogloea;terpenoidalis
ASV_4280	;Preussia;tetramera
ASV_4281	;Dendryphion;NA
ASV_4283	;Conidiobolus;coronatus
ASV_4287	;Geastrum;NA
ASV_4288	;Veronaea;NA
ASV_4289	;NA;NA
ASV_4290	;Sarocladium;kiliense
ASV_4291	;NA;NA
ASV_4293	;Claroideoglomus;claroideum
ASV_4294	;Mortierella;NA
ASV_4298	;Sigarispora;arundinis
ASV_4299	;Rhizophagus;NA
ASV_4300	;NA;NA
ASV_4301	;NA;NA
ASV_4302	;Bipolaris;zeicola
ASV_4317	;Entoloma;NA
ASV_4320	;Eucasphaeria;NA
ASV_4321	;Glomus;indicum
ASV_4323	;Myrothecium;NA
ASV_4324	;NA;NA
ASV_4340	;NA;NA
ASV_4341	;Coniochaeta;NA
ASV_4356	;NA;NA
ASV_4357	;Glomus;compressum
ASV_4359	;Claroideoglomus;claroideum
ASV_4362	;NA;NA
ASV_4363	;Trichopeziza;mollissima
ASV_4368	;NA;NA
ASV_4369	;Glomus;compressum
ASV_4375	;Rhizophagus;irregularis
ASV_4377	;Claroideoglomus;NA
ASV_4379	;Phialophora;livistonae
ASV_4387	;Preussia;NA
ASV_4391	;Cistella;NA
ASV_4401	;Endogone;NA
ASV_4402	;Pseudocatenomycopsis;rothmanniae
ASV_4424	;Endogone;NA
ASV_4430	;Paraglomus;NA
ASV_4432	;Metapochonia;goniodes
ASV_4434	;Cystofilobasidium;macerans
ASV_4435	;Cyphellophora;NA
ASV_4455	;NA;NA
ASV_4460	;Acremonium;persicinum
ASV_4479	;NA;NA
ASV_4482	;Neosetophoma;samararum
ASV_4483	;Sporidesmium;NA
ASV_4484	;Mortierella;NA
ASV_4488	;Glomus;indicum
ASV_4489	;Entoloma;percoelestinum
ASV_4490	;NA;NA
ASV_4493	;Ustilago;nunavutica
ASV_4496	;Sakaguchia;NA
ASV_4497	;NA;NA
ASV_4499	;Radulidium;subulatum
ASV_4500	;Metacordyceps;chlamydosporia
ASV_4501	;Kamienskia;perpusilla
ASV_4513	;Trichoderma;NA
ASV_4518	;Claroideoglomus;NA
ASV_4525	;Phallus;rugulosus
ASV_4527	;NA;NA
ASV_4528	;Meyerozyma;NA
