"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_4227","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",NA
"ASV_4236","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"ASV_4237","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV_4238","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","aurantiacum"
"ASV_4239","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","laminatus"
"ASV_4242","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe",NA
"ASV_4244","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_4245","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",NA
"ASV_4249","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","chaetospira"
"ASV_4250","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","hyalina"
"ASV_4251","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","divaricata"
"ASV_4252","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","ambigua"
"ASV_4253","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_4263","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae",NA,NA
"ASV_4264","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","zeylanica"
"ASV_4265","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Entomophthoraceae","Entomophthora","destruens"
"ASV_4268","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"ASV_4277","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","Erythrobasidiales_fam_Incertae_sedis","Sakaguchia",NA
"ASV_4279","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Colacogloea","terpenoidalis"
"ASV_4280","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","tetramera"
"ASV_4281","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Torulaceae","Dendryphion",NA
"ASV_4283","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae","Conidiobolus","coronatus"
"ASV_4287","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum",NA
"ASV_4288","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",NA
"ASV_4289","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae",NA,NA
"ASV_4290","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","kiliense"
"ASV_4291","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_4293","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","claroideum"
"ASV_4294","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_4298","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Sigarispora","arundinis"
"ASV_4299","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",NA
"ASV_4300","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"ASV_4301","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae",NA,NA
"ASV_4302","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","zeicola"
"ASV_4317","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma",NA
"ASV_4320","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Eucasphaeria",NA
"ASV_4321","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","indicum"
"ASV_4323","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Myrothecium",NA
"ASV_4324","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales",NA,NA,NA
"ASV_4340","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"ASV_4341","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",NA
"ASV_4356","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV_4357","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","compressum"
"ASV_4359","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","claroideum"
"ASV_4362","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales",NA,NA,NA
"ASV_4363","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Trichopeziza","mollissima"
"ASV_4368","Fungi",NA,NA,NA,NA,NA,NA
"ASV_4369","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","compressum"
"ASV_4375","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","irregularis"
"ASV_4377","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"ASV_4379","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phialophora","livistonae"
"ASV_4387","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia",NA
"ASV_4391","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella",NA
"ASV_4401","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_4402","Fungi","Ascomycota","Sordariomycetes","Coronophorales","Scortechiniaceae","Pseudocatenomycopsis","rothmanniae"
"ASV_4424","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_4430","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",NA
"ASV_4432","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metapochonia","goniodes"
"ASV_4434","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium","macerans"
"ASV_4435","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",NA
"ASV_4455","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV_4460","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","persicinum"
"ASV_4479","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS02",NA,NA,NA
"ASV_4482","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","samararum"
"ASV_4483","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sporidesmium",NA
"ASV_4484","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_4488","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","indicum"
"ASV_4489","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","percoelestinum"
"ASV_4490","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"ASV_4493","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","nunavutica"
"ASV_4496","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","Erythrobasidiales_fam_Incertae_sedis","Sakaguchia",NA
"ASV_4497","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae",NA,NA
"ASV_4499","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Dothideomycetes_fam_Incertae_sedis","Radulidium","subulatum"
"ASV_4500","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metacordyceps","chlamydosporia"
"ASV_4501","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","perpusilla"
"ASV_4513","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"ASV_4518","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"ASV_4525","Fungi","Basidiomycota","Agaricomycetes","Phallales","Phallaceae","Phallus","rugulosus"
"ASV_4527","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_4528","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Meyerozyma",NA
"ASV_4529","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia",NA
"ASV_4530","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","sclerotioides"
"ASV_4531","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Didymocyrtis","cladoniicola"
"ASV_4534","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV_4535","Fungi","Ascomycota","Arthoniomycetes","Lichenostigmatales","Phaeococcomycetaceae","Phaeococcomyces",NA
"ASV_4536","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","vermispora"
"ASV_4537","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",NA
"ASV_4538","Fungi","Ascomycota","Sordariomycetes","Conioscyphales","Conioscyphaceae","Conioscypha","bambusicola"
"ASV_4539","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"ASV_4540","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Occultifur",NA
"ASV_4541","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"ASV_4542","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Waitea","circinata"
"ASV_4548","Fungi","Ascomycota","Sordariomycetes","Conioscyphales","Conioscyphaceae","Conioscypha",NA
"ASV_4549","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","hordei"
"ASV_4550","Fungi","Ascomycota","Eurotiomycetes","Onygenales",NA,NA,NA
"ASV_4552","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_4553","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_4554","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae",NA,NA
"ASV_4555","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_4556","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon","pratense"
"ASV_4557","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces",NA
"ASV_4558","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Stemphylium","eturmiunum"
"ASV_4560","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Gigaspora","gigantea"
"ASV_4561","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Chaetosphaeronema",NA
"ASV_4562","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylellina",NA
"ASV_4563","Fungi",NA,NA,NA,NA,NA,NA
"ASV_4564","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV_4565","Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae","Ramicandelaber",NA
"ASV_4566","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"ASV_4567","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora",NA
"ASV_4568","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium",NA
"ASV_4586","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia",NA
"ASV_4588","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella",NA
"ASV_4594","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Minimedusa","polyspora"
"ASV_4598","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Mycosphaerella","tassiana"
"ASV_4599","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","alpina"
"ASV_4626","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella","hirta"
"ASV_4640","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",NA
"ASV_4641","Fungi","Basidiomycota","Tremellomycetes",NA,NA,NA,NA
"ASV_4642","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales",NA,NA,NA
"ASV_4643","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_4644","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Setophoma","brachypodii"
"ASV_4653","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae",NA,NA
"ASV_4655","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis",NA
"ASV_4657","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_4658","Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Microdochium",NA
"ASV_4660","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Solheimia","costispora"
"ASV_4664","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Dinemasporium","morbidum"
"ASV_4666","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma",NA
"ASV_4667","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris",NA
"ASV_4673","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_4674","Fungi",NA,NA,NA,NA,NA,NA
"ASV_4675","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA
"ASV_4678","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV_4679","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"ASV_4688","Fungi","Ascomycota","Sordariomycetes","Sordariomycetes_ord_Incertae_sedis","Papulosaceae","Wongia",NA
"ASV_4695","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","globispora"
"ASV_4700","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Bryochiton",NA
"ASV_4701","Fungi","Monoblepharomycota",NA,NA,NA,NA,NA
"ASV_4732","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",NA
"ASV_4744","Fungi",NA,NA,NA,NA,NA,NA
"ASV_4747","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Efibula","americana"
"ASV_4748","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_4750","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces","tardus"
"ASV_4752","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA
"ASV_4753","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia",NA
"ASV_4754","Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","Olpidium","brassicae"
"ASV_4755","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amniculicolaceae","Murispora","cicognanii"
"ASV_4756","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Lectera","longa"
"ASV_4758","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV_4760","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae",NA,NA
"ASV_4761","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Mrakia",NA
"ASV_4763","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma",NA
"ASV_4800","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_4801","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis",NA
"ASV_4805","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_4806","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV_4829","Fungi","Ascomycota","Eurotiomycetes","Onygenales",NA,NA,NA
"ASV_4832","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales","Lobulomycetaceae","Clydaea","vesicula"
"ASV_4833","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"ASV_4834","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_4835","Fungi","Kickxellomycota","GS19","GS19",NA,NA,NA
"ASV_4836","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia",NA
"ASV_4837","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV_4838","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_4840","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","pallidospora"
"ASV_4841","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_4843","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","serpentina"
"ASV_4844","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus",NA
"ASV_4852","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","elongatula"
"ASV_4853","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","globispora"
"ASV_4854","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydium",NA
"ASV_4855","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales",NA,NA,NA
"ASV_4856","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Torulaceae","Torula","hollandica"
"ASV_4858","Fungi","Glomeromycota","Paraglomeromycetes",NA,NA,NA,NA
"ASV_4859","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"ASV_4860","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"ASV_4861","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_4870","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Monocillium","mucidum"
"ASV_4871","Fungi","Ascomycota","Sordariomycetes","Pleurotheciales","Pleurotheciaceae",NA,NA
"ASV_4872","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales",NA,NA,NA
"ASV_4881","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"ASV_4885","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"ASV_4897","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_4898","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_4899","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","minutissima"
"ASV_4900","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Myxarium",NA
"ASV_4901","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"ASV_4902","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Stemphylium",NA
"ASV_4903","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae",NA,NA
"ASV_4904","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metacordyceps","chlamydosporia"
"ASV_4905","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Laetisaria",NA
"ASV_4906","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales",NA,NA,NA
"ASV_4907","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","fimbricystis"
"ASV_4910","Fungi","Basidiomycota","Classiculomycetes","Classiculales","Classiculaceae",NA,NA
"ASV_4911","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales",NA,NA,NA
"ASV_4915","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis","leptospora"
"ASV_4917","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae",NA,NA
"ASV_4919","Fungi","Kickxellomycota","GS19","GS19",NA,NA,NA
"ASV_4923","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV_4924","Fungi","Basidiomycota","Classiculomycetes","Classiculales","Classiculaceae",NA,NA
"ASV_4925","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Powellomycetaceae","Powellomyces",NA
"ASV_4926","Fungi","Basidiomycota","Spiculogloeomycetes","Spiculogloeales","Spiculogloeaceae","Phyllozyma",NA
"ASV_4927","Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae","Ramicandelaber",NA
"ASV_4928","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales","Lobulomycetaceae","Lobulomyces","angularis"
"ASV_4929","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Mrakia","frigida"
"ASV_4930","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus",NA
"ASV_4961","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","tofieldiae"
"ASV_4962","Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","Olpidium","brassicae"
"ASV_4963","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"ASV_4964","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",NA
"ASV_4967","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","concentricum"
"ASV_4968","Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Microdochium",NA
"ASV_4969","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria",NA
"ASV_4971","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",NA
"ASV_5009","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","laminatus"
"ASV_5010","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"ASV_5020","Fungi","Glomeromycota","Paraglomeromycetes","GS24",NA,NA,NA
"ASV_5021","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV_5050","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","curtus"
"ASV_5053","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae",NA,NA
"ASV_5054","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA
"ASV_5055","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus",NA
"ASV_5056","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Parasola","plicatilis"
"ASV_5057","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_5058","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","stipitata"
"ASV_5059","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",NA
"ASV_5073","Fungi","Ascomycota","Dothideomycetes","Dothideales","Aureobasidiaceae","Aureobasidium","pullulans"
"ASV_5075","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neoascochyta","europaea"
"ASV_5084","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon",NA
"ASV_5085","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","terricola"
"ASV_5087","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Apodus","deciduus"
"ASV_5088","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia",NA
"ASV_5090","Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae","Ramicandelaber",NA
"ASV_5097","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Camptobasidiaceae","Glaciozyma","antarctica"
"ASV_5101","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_5110","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","fusarioides"
"ASV_5114","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_5119","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Pseudocoleophoma","bauhiniae"
"ASV_5120","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces",NA
"ASV_5145","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_5146","Fungi","Ascomycota","Dothideomycetes","Acrospermales","Acrospermaceae","Oomyces","carneoalbus"
"ASV_5149","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA
"ASV_5151","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_5152","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Herpotrichia","australis"
"ASV_5153","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_5154","Fungi","Ascomycota","Orbiliomycetes","Orbiliales",NA,NA,NA
"ASV_5155","Fungi","Chytridiomycota","Lobulomycetes",NA,NA,NA,NA
"ASV_5156","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","perpusilla"
"ASV_5158","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV_5159","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Extremaceae",NA,NA
"ASV_5160","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV_5165","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_5166","Fungi",NA,NA,NA,NA,NA,NA
